"","geocod","geodsg","valor","municip","ars","nuts3","aces2","nuts1","nuts2","cod_geo_nuts2002","year","aggregation"
"2555","11E0407","Mirandela",83.6,"Mirandela","Norte","Terras de Trás-os-Montes","ULS Nordeste","Continente","Norte","1180407","2019","NUTSIII"
"2556","11E0408","Mogadouro",69.13,"Mogadouro","Norte","Terras de Trás-os-Montes","ULS Nordeste","Continente","Norte","1180408","2019","NUTSIII"
"2557","11E0410","Vila Flor",62.92,"Vila Flor","Norte","Terras de Trás-os-Montes","ULS Nordeste","Continente","Norte","1170410","2019","NUTSIII"
"2558","11E0411","Vimioso",63.26,"Vimioso","Norte","Terras de Trás-os-Montes","ULS Nordeste","Continente","Norte","1180411","2019","NUTSIII"
"2559","11E0412","Vinhais",59.88,"Vinhais","Norte","Terras de Trás-os-Montes","ULS Nordeste","Continente","Norte","1180412","2019","NUTSIII"
"2560","16B1001","Alcobaça",87.37,"Alcobaça","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Norte","Continente","Centro","16B1001","2019","NUTSIII"
"2561","16B1101","Alenquer",88.95,"Alenquer","Lisboa e Vale do Tejo","Oeste","ACeS Estuário do Tejo","Continente","Centro","16B1101","2019","NUTSIII"
"2562","16B1102","Arruda dos Vinhos",93.73,"Arruda dos Vinhos","Lisboa e Vale do Tejo","Oeste","ACeS Estuário do Tejo","Continente","Centro","16B1102","2019","NUTSIII"
"2563","16B1005","Bombarral",81.95,"Bombarral","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Norte","Continente","Centro","16B1005","2019","NUTSIII"
"2564","16B1104","Cadaval",72.36,"Cadaval","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Sul","Continente","Centro","16B1104","2019","NUTSIII"
"2565","16B1006","Caldas da Rainha",98.06,"Caldas da Rainha","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Norte","Continente","Centro","16B1006","2019","NUTSIII"
"2566","16B1108","Lourinhã",79.75,"Lourinhã","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Sul","Continente","Centro","16B1108","2019","NUTSIII"
"2567","16B1011","Nazaré",86.4,"Nazaré","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Norte","Continente","Centro","16B1011","2019","NUTSIII"
"2568","16B1012","Óbidos",75.9,"Óbidos","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Norte","Continente","Centro","16B1012","2019","NUTSIII"
"2569","16B1014","Peniche",85.5,"Peniche","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Norte","Continente","Centro","16B1014","2019","NUTSIII"
"2570","16B1112","Sobral de Monte Agraço",97.01,"Sobral de Monte Agraço","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Sul","Continente","Centro","16B1112","2019","NUTSIII"
"2571","16B1113","Torres Vedras",96.37,"Torres Vedras","Lisboa e Vale do Tejo","Oeste","ACeS Oeste Sul","Continente","Centro","16B1113","2019","NUTSIII"
"2572","16D0101","Águeda",86.59,"Águeda","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610101","2019","NUTSIII"
"2573","16D0102","Albergaria-a-Velha",86.53,"Albergaria-a-Velha","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610102","2019","NUTSIII"
"2574","16D0103","Anadia",80.35,"Anadia","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610103","2019","NUTSIII"
"2575","16D0105","Aveiro",121.75,"Aveiro","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610105","2019","NUTSIII"
"2576","16D0108","Estarreja",84.46,"Estarreja","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610108","2019","NUTSIII"
"2577","16D0110","Ílhavo",89.04,"Ílhavo","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610110","2019","NUTSIII"
"2578","16D0112","Murtosa",71.48,"Murtosa","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610112","2019","NUTSIII"
"2579","16D0114","Oliveira do Bairro",79.51,"Oliveira do Bairro","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610114","2019","NUTSIII"
"2580","16D0115","Ovar",89.25,"Ovar","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610115","2019","NUTSIII"
"2581","16D0117","Sever do Vouga",75.66,"Sever do Vouga","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610117","2019","NUTSIII"
"2582","16D0118","Vagos",73.96,"Vagos","Centro","Região de Aveiro","ACeS Baixo Vouga","Continente","Centro","1610118","2019","NUTSIII"
"2583","16E0601","Arganil",68.97,"Arganil","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640601","2019","NUTSIII"
"2584","16E0602","Cantanhede",81.18,"Cantanhede","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620602","2019","NUTSIII"
"2585","16E0603","Coimbra",126.28,"Coimbra","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620603","2019","NUTSIII"
"2586","16E0604","Condeixa-a-Nova",78.99,"Condeixa-a-Nova","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620604","2019","NUTSIII"
"2587","16E0605","Figueira da Foz",95.09,"Figueira da Foz","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620605","2019","NUTSIII"
"2588","16E0606","Góis",66.06,"Góis","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640606","2019","NUTSIII"
"2589","16E0607","Lousã",80.67,"Lousã","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640607","2019","NUTSIII"
"2590","16E0111","Mealhada",86.77,"Mealhada","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1610111","2019","NUTSIII"
"2591","16E0608","Mira",72.95,"Mira","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620608","2019","NUTSIII"
"2592","16E0609","Miranda do Corvo",67.86,"Miranda do Corvo","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640609","2019","NUTSIII"
"2593","16E0610","Montemor-o-Velho",71.34,"Montemor-o-Velho","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620610","2019","NUTSIII"
"2594","16E1808","Mortágua",77.15,"Mortágua","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1651808","2019","NUTSIII"
"2595","16E0611","Oliveira do Hospital",75.44,"Oliveira do Hospital","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640611","2019","NUTSIII"
"2596","16E0612","Pampilhosa da Serra",64.87,"Pampilhosa da Serra","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640612","2019","NUTSIII"
"2597","16E0613","Penacova",64.61,"Penacova","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620613","2019","NUTSIII"
"2598","16E0614","Penela",73.56,"Penela","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640614","2019","NUTSIII"
"2599","16E0615","Soure",71.93,"Soure","Centro","Região de Coimbra","ACeS Baixo Mondego","Continente","Centro","1620615","2019","NUTSIII"
"2600","16E0616","Tábua",69.56,"Tábua","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640616","2019","NUTSIII"
"2601","16E0617","Vila Nova de Poiares",71.42,"Vila Nova de Poiares","Centro","Região de Coimbra","ACeS Pinhal Interior Norte","Continente","Centro","1640617","2019","NUTSIII"
"2602","16F1002","Alvaiázere",67.56,"Alvaiázere","Centro","Região de Leiria","ACeS Pinhal Interior Norte","Continente","Centro","1641002","2019","NUTSIII"
"2603","16F1003","Ansião",74.16,"Ansião","Centro","Região de Leiria","ACeS Pinhal Interior Norte","Continente","Centro","1641003","2019","NUTSIII"
"2604","16F1004","Batalha",83.91,"Batalha","Centro","Região de Leiria","ACeS Pinhal Litoral","Continente","Centro","1631004","2019","NUTSIII"
"2605","16F1007","Castanheira de Pêra",66.56,"Castanheira de Pêra","Centro","Região de Leiria","ACeS Pinhal Interior Norte","Continente","Centro","1641007","2019","NUTSIII"
"2606","16F1008","Figueiró dos Vinhos",66.01,"Figueiró dos Vinhos","Centro","Região de Leiria","ACeS Pinhal Interior Norte","Continente","Centro","1641008","2019","NUTSIII"
"2607","16F1009","Leiria",103.21,"Leiria","Centro","Região de Leiria","ACeS Pinhal Litoral","Continente","Centro","1631009","2019","NUTSIII"
"2608","16F1010","Marinha Grande",94.89,"Marinha Grande","Centro","Região de Leiria","ACeS Pinhal Litoral","Continente","Centro","1631010","2019","NUTSIII"
"2609","16F1013","Pedrógão Grande",70.17,"Pedrógão Grande","Centro","Região de Leiria","ACeS Pinhal Interior Norte","Continente","Centro","1641013","2019","NUTSIII"
"2610","16F1015","Pombal",82.72,"Pombal","Centro","Região de Leiria","ACeS Pinhal Litoral","Continente","Centro","1631015","2019","NUTSIII"
"2611","16F1016","Porto de Mós",81.19,"Porto de Mós","Centro","Região de Leiria","ACeS Pinhal Litoral","Continente","Centro","1631016","2019","NUTSIII"
"2612","16G0901","Aguiar da Beira",68.81,"Aguiar da Beira","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1650901","2019","NUTSIII"
"2613","16G1802","Carregal do Sal",72.73,"Carregal do Sal","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651802","2019","NUTSIII"
"2614","16G1803","Castro Daire",65.97,"Castro Daire","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651803","2019","NUTSIII"
"2615","16G1806","Mangualde",83.36,"Mangualde","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651806","2019","NUTSIII"
"2616","16G1809","Nelas",79.2,"Nelas","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651809","2019","NUTSIII"
"2617","16G1810","Oliveira de Frades",78.54,"Oliveira de Frades","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651810","2019","NUTSIII"
"2618","16G1811","Penalva do Castelo",60.36,"Penalva do Castelo","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651811","2019","NUTSIII"
"2619","16G1814","Santa Comba Dão",73.85,"Santa Comba Dão","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651814","2019","NUTSIII"
"2620","16G1816","São Pedro do Sul",69.54,"São Pedro do Sul","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651816","2019","NUTSIII"
"2621","16G1817","Sátão",62.66,"Sátão","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651817","2019","NUTSIII"
"2622","16G1821","Tondela",76.52,"Tondela","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651821","2019","NUTSIII"
"2623","16G1822","Vila Nova de Paiva",64.55,"Vila Nova de Paiva","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651822","2019","NUTSIII"
"2624","16G1823","Viseu",95.7,"Viseu","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651823","2019","NUTSIII"
"2625","16G1824","Vouzela",65.09,"Vouzela","Centro","Viseu Dão Lafões","ACeS Dão Lafões","Continente","Centro","1651824","2019","NUTSIII"
"2626","16H0502","Castelo Branco",96.45,"Castelo Branco","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690502","2019","NUTSIII"
"2627","16H0505","Idanha-a-Nova",68.77,"Idanha-a-Nova","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690505","2019","NUTSIII"
"2628","16H0506","Oleiros",65.81,"Oleiros","Centro","Beira Baixa","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660506","2019","NUTSIII"
"2629","16H0507","Penamacor",59.96,"Penamacor","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690507","2019","NUTSIII"
"2630","16H0508","Proença-a-Nova",71.6,"Proença-a-Nova","Centro","Beira Baixa","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660508","2019","NUTSIII"
"2631","16H0511","Vila Velha de Ródão",74.16,"Vila Velha de Ródão","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690511","2019","NUTSIII"
"2632","16I1401","Abrantes",88.58,"Abrantes","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1401","2019","NUTSIII"
"2633","16I1402","Alcanena",85.07,"Alcanena","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1402","2019","NUTSIII"
"2634","16I1408","Constância",81.6,"Constância","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1408","2019","NUTSIII"
"2635","16I1410","Entroncamento",96.53,"Entroncamento","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1410","2019","NUTSIII"
"2636","16I1411","Ferreira do Zêzere",69.18,"Ferreira do Zêzere","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1411","2019","NUTSIII"
"2637","16I1413","Mação",70.64,"Mação","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","1661413","2019","NUTSIII"
"2638","16I1421","Ourém",84.4,"Ourém","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1421","2019","NUTSIII"
"2639","16I1417","Sardoal",67.82,"Sardoal","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1417","2019","NUTSIII"
"2640","16I0509","Sertã",75.66,"Sertã","Centro","Médio Tejo","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660509","2019","NUTSIII"
"2641","16I1418","Tomar",86.55,"Tomar","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1418","2019","NUTSIII"
"2642","16I1419","Torres Novas",95.81,"Torres Novas","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1419","2019","NUTSIII"
"2643","16I0510","Vila de Rei",67.26,"Vila de Rei","Centro","Médio Tejo","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660510","2019","NUTSIII"
"2644","16I1420","Vila Nova da Barquinha",72.91,"Vila Nova da Barquinha","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1420","2019","NUTSIII"
"2645","16J0902","Almeida",74.96,"Almeida","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680902","2019","NUTSIII"
"2646","16J0501","Belmonte",71.74,"Belmonte","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0501","2019","NUTSIII"
"2647","16J0903","Celorico da Beira",66.91,"Celorico da Beira","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680903","2019","NUTSIII"
"2648","16J0503","Covilhã",86.63,"Covilhã","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0503","2019","NUTSIII"
"2649","16J0904","Figueira de Castelo Rodrigo",67.52,"Figueira de Castelo Rodrigo","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680904","2019","NUTSIII"
"2650","16J0905","Fornos de Algodres",59.88,"Fornos de Algodres","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670905","2019","NUTSIII"
"2651","16J0504","Fundão",78.88,"Fundão","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0504","2019","NUTSIII"
"2652","16J0906","Gouveia",66.96,"Gouveia","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670906","2019","NUTSIII"
"2653","16J0907","Guarda",97.07,"Guarda","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680907","2019","NUTSIII"
"2654","16J0908","Manteigas",67.06,"Manteigas","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680908","2019","NUTSIII"
"2655","16J0909","Mêda",62.95,"Mêda","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680909","2019","NUTSIII"
"2656","16J0910","Pinhel",64.02,"Pinhel","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680910","2019","NUTSIII"
"2657","16J0911","Sabugal",64.43,"Sabugal","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680911","2019","NUTSIII"
"2658","16J0912","Seia",76.58,"Seia","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670912","2019","NUTSIII"
"2659","16J0913","Trancoso",68.04,"Trancoso","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680913","2019","NUTSIII"
"2660","1701502","Alcochete",119.79,"Alcochete","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721502","2019","NUTSIII"
"2661","1701503","Almada",109.16,"Almada","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Almada/Seixal","Continente","Área Metropolitana de Lisboa","1721503","2019","NUTSIII"
"2662","1701115","Amadora",100.07,"Amadora","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Amadora","Continente","Área Metropolitana de Lisboa","1711115","2019","NUTSIII"
"2663","1701504","Barreiro",100.29,"Barreiro","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721504","2019","NUTSIII"
"2664","1701105","Cascais",117.95,"Cascais","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Cascais","Continente","Área Metropolitana de Lisboa","1711105","2019","NUTSIII"
"2665","1701106","Lisboa",205.62,"Lisboa","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Lisboa Norte + Lisboa Central","Continente","Área Metropolitana de Lisboa","1711106","2019","NUTSIII"
"2666","1701107","Loures",100.99,"Loures","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Loures/Odivelas","Continente","Área Metropolitana de Lisboa","1711107","2019","NUTSIII"
"2667","1701109","Mafra",98.31,"Mafra","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Oeste Sul","Continente","Área Metropolitana de Lisboa","1711109","2019","NUTSIII"
"2668","1701506","Moita",83.37,"Moita","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721506","2019","NUTSIII"
"2669","1701507","Montijo",99.34,"Montijo","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721507","2019","NUTSIII"
