geocod,geodsg,dim_3_t,85 e mais anos,0 - 4 anos,20 - 24 anos,25 - 29 anos,15 - 19 anos,40 - 44 anos,5 - 9 anos,70 - 74 anos,45 - 49 anos,56 - 59 anos,10 - 14 anos,35 - 39 anos,60 - 65 anos,50 - 55 anos,65 - 69 anos,Total,30 - 34 anos,81 - 85 anos,75 - 80 anos,<1 ano,cod_geo,nivel_geo,cod_dicofre11,dicofre11_2,cod_nuts3,nuts3,cod_nuts2,nuts2,cod_nuts1,nuts1,cod_pais,pais,cod_tot,tot,cod_geo_nuts2002,cod_aces,aces1,aces2,cod_ars,ars
1308,Matosinhos,M,3129,2682,4346,4431,3989,6660,3389,5651,7242,7125,3931,5721,6946,6834,6473,91332,4929,3008,4258,588,11A1308,4,'1308,1308,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141308,122,MATOSINHOS,ULS Matosinhos,11,Norte
0113,Oliveira de Azeméis,H,751,1018,1865,1794,1568,2257,1273,1781,2533,2573,1468,1905,2389,2595,2028,32020,1792,889,1327,214,11A0113,4,'0113,113,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160113,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
0113,Oliveira de Azeméis,M,1296,907,1864,1612,1613,2274,1245,2003,2694,2817,1367,2034,2613,2651,2230,34155,1784,1344,1620,187,11A0113,4,'0113,113,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160113,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
0113,Oliveira de Azeméis,HM,2047,1925,3729,3406,3181,4531,2518,3784,5227,5390,2835,3939,5002,5246,4258,66175,3576,2233,2947,401,11A0113,4,'0113,113,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160113,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
1310,Paredes,M,916,1358,2642,2423,2577,3506,1807,1889,3785,3360,2249,2894,2857,3638,2358,43512,2414,1076,1439,324,11A1310,4,'1310,1310,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151310,110,TÂMEGA II,ACeS Vale do Sousa Sul,11,Norte
1310,Paredes,HM,1408,2809,5478,4853,5212,6685,3695,3532,7303,6611,4509,5570,5442,6930,4508,84354,4785,1799,2545,680,11A1310,4,'1310,1310,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151310,110,TÂMEGA II,ACeS Vale do Sousa Sul,11,Norte
1310,Paredes,H,492,1451,2836,2430,2635,3179,1888,1643,3518,3251,2260,2676,2585,3292,2150,40842,2371,723,1106,356,11A1310,4,'1310,1310,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151310,110,TÂMEGA II,ACeS Vale do Sousa Sul,11,Norte
1312,Porto,H,2972,3570,6443,7332,5318,7201,4437,6041,7437,7269,4653,7172,6843,6909,6572,106153,7260,3378,4540,806,11A1312,4,'1312,1312,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141312,116,GRANDE PORTO V+VI,ACeS Porto Ocidental e Porto Oriental,11,Norte
1312,Porto,M,6865,3291,6399,7323,5076,7865,4290,8499,8239,9063,4586,7469,8935,8130,8748,125647,7473,5722,6873,801,11A1312,4,'1312,1312,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141312,116,GRANDE PORTO V+VI,ACeS Porto Ocidental e Porto Oriental,11,Norte
1312,Porto,HM,9837,6861,12842,14655,10394,15066,8727,14540,15676,16332,9239,14641,15778,15039,15320,231800,14733,9100,11413,1607,11A1312,4,'1312,1312,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141312,116,GRANDE PORTO V+VI,ACeS Porto Ocidental e Porto Oriental,11,Norte
1313,Póvoa de Varzim,H,501,1007,1903,1822,1887,2288,1347,1584,2429,2077,1711,1887,2014,2274,1794,30238,1708,691,1078,236,11A1313,4,'1313,1313,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141313,115,GRANDE PORTO IV,ACeS Póvoa de Varzim/Vila do Conde,11,Norte
1313,Póvoa de Varzim,M,1012,998,1832,1833,1764,2490,1332,1873,2789,2588,1680,2142,2355,2615,2160,34017,1809,1040,1489,216,11A1313,4,'1313,1313,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141313,115,GRANDE PORTO IV,ACeS Póvoa de Varzim/Vila do Conde,11,Norte
1313,Póvoa de Varzim,HM,1513,2005,3735,3655,3651,4778,2679,3457,5218,4665,3391,4029,4369,4889,3954,64255,3517,1731,2567,452,11A1313,4,'1313,1313,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141313,115,GRANDE PORTO IV,ACeS Póvoa de Varzim/Vila do Conde,11,Norte
0109,Santa Maria da Feira,HM,3544,4348,7773,7317,7097,10244,5564,7122,10913,11038,6295,8420,10021,10695,8563,136674,7363,3925,5473,959,11A0109,4,'0109,109,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160109,120,ENTRE DOURO E VOUGA I,ACeS Feira/Arouca,11,Norte
0109,Santa Maria da Feira,H,1263,2216,3942,3713,3627,4977,2839,3304,5243,5286,3244,4036,4817,5123,4041,65880,3694,1595,2406,514,11A0109,4,'0109,109,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160109,120,ENTRE DOURO E VOUGA I,ACeS Feira/Arouca,11,Norte
0109,Santa Maria da Feira,M,2281,2132,3831,3604,3470,5267,2725,3818,5670,5752,3051,4384,5204,5572,4522,70794,3669,2330,3067,445,11A0109,4,'0109,109,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160109,120,ENTRE DOURO E VOUGA I,ACeS Feira/Arouca,11,Norte
1314,Santo Tirso,HM,2115,1864,3737,3540,3258,4796,2374,4284,5094,5535,2693,3886,5075,5283,4971,67709,3492,2326,2972,414,11A1314,4,'1314,1314,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1131314,112,GRANDE PORTO I,ACeS Santo Tirso/Trofa,11,Norte
1314,Santo Tirso,H,723,949,1908,1791,1647,2278,1195,1974,2470,2577,1357,1909,2375,2479,2339,32241,1779,946,1316,229,11A1314,4,'1314,1314,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1131314,112,GRANDE PORTO I,ACeS Santo Tirso/Trofa,11,Norte
1314,Santo Tirso,M,1392,915,1829,1749,1611,2518,1179,2310,2624,2958,1336,1977,2700,2804,2632,35468,1713,1380,1656,185,11A1314,4,'1314,1314,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1131314,112,GRANDE PORTO I,ACeS Santo Tirso/Trofa,11,Norte
0116,São João da Madeira,H,237,342,633,595,564,775,458,512,785,753,521,677,732,794,658,10380,596,284,391,73,11A0116,4,'0116,116,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160116,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
0116,São João da Madeira,M,433,264,603,593,536,852,440,649,958,955,515,698,918,919,809,11763,621,418,515,67,11A0116,4,'0116,116,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160116,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
0116,São João da Madeira,HM,670,606,1236,1188,1100,1627,898,1161,1743,1708,1036,1375,1650,1713,1467,22143,1217,702,906,140,11A0116,4,'0116,116,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160116,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
1318,Trofa,H,278,633,1169,1112,1019,1391,765,942,1458,1476,885,1246,1195,1421,1136,18473,1140,444,619,144,11A1318,4,'1318,1318,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1131318,112,GRANDE PORTO I,ACeS Santo Tirso/Trofa,11,Norte
1318,Trofa,M,566,610,1113,1112,1014,1461,775,1082,1629,1598,862,1287,1434,1608,1249,20075,1164,598,767,146,11A1318,4,'1318,1318,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1131318,112,GRANDE PORTO I,ACeS Santo Tirso/Trofa,11,Norte
1318,Trofa,HM,844,1243,2282,2224,2033,2852,1540,2024,3087,3074,1747,2533,2629,3029,2385,38548,2304,1042,1386,290,11A1318,4,'1318,1318,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1131318,112,GRANDE PORTO I,ACeS Santo Tirso/Trofa,11,Norte
0119,Vale de Cambra,HM,873,559,1023,1035,969,1415,740,1444,1578,1567,824,1203,1602,1590,1628,21269,1027,895,1154,143,11A0119,4,'0119,119,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160119,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
0119,Vale de Cambra,H,327,292,545,550,490,713,394,695,768,767,444,600,790,724,746,10278,505,343,523,62,11A0119,4,'0119,119,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160119,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
0119,Vale de Cambra,M,546,267,478,485,479,702,346,749,810,800,380,603,812,866,882,10991,522,552,631,81,11A0119,4,'0119,119,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1160119,121,ENTRE DOURO E VOUGA II,ACeS Aveiro Norte,11,Norte
1315,Valongo,HM,1965,3172,5236,5237,5077,7554,4074,4840,7990,6912,4744,6511,6339,7084,5720,94672,5581,2452,3428,756,11A1315,4,'1315,1315,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141315,114,GRANDE PORTO III,ACeS Maia/Valongo,11,Norte
1315,Valongo,H,670,1636,2655,2615,2567,3556,2080,2221,3774,3182,2462,3120,2902,3329,2601,44973,2724,997,1509,373,11A1315,4,'1315,1315,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141315,114,GRANDE PORTO III,ACeS Maia/Valongo,11,Norte
1315,Valongo,M,1295,1536,2581,2622,2510,3998,1994,2619,4216,3730,2282,3391,3437,3755,3119,49699,2857,1455,1919,383,11A1315,4,'1315,1315,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141315,114,GRANDE PORTO III,ACeS Maia/Valongo,11,Norte
1316,Vila do Conde,H,624,1426,2177,2178,2182,3040,1832,1969,3224,2940,2136,2623,2491,2917,2214,38717,2157,891,1372,324,11A1316,4,'1316,1316,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141316,115,GRANDE PORTO IV,ACeS Póvoa de Varzim/Vila do Conde,11,Norte
1316,Vila do Conde,M,1338,1356,2151,2022,2113,3331,1748,2256,3419,3240,1991,2832,2772,3205,2684,42108,2265,1307,1775,303,11A1316,4,'1316,1316,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141316,115,GRANDE PORTO IV,ACeS Póvoa de Varzim/Vila do Conde,11,Norte
1316,Vila do Conde,HM,1962,2782,4328,4200,4295,6371,3580,4225,6643,6180,4127,5455,5263,6122,4898,80825,4422,2198,3147,627,11A1316,4,'1316,1316,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141316,115,GRANDE PORTO IV,ACeS Póvoa de Varzim/Vila do Conde,11,Norte
1317,Vila Nova de Gaia,HM,7908,9712,16603,16159,15458,22593,12553,17133,24950,23140,14450,19484,21147,23253,19290,303824,17115,8617,12062,2197,11A1317,4,'1317,1317,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141317,118,GRANDE PORTO VII+VIII,ACeS Gaia e Espinho/Gaia,11,Norte
1317,Vila Nova de Gaia,H,2693,4960,8408,7890,7948,10776,6443,7867,11776,10752,7446,9286,9677,10760,8837,144099,8391,3617,5417,1155,11A1317,4,'1317,1317,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141317,118,GRANDE PORTO VII+VIII,ACeS Gaia e Espinho/Gaia,11,Norte
1317,Vila Nova de Gaia,M,5215,4752,8195,8269,7510,11817,6110,9266,13174,12388,7004,10198,11470,12493,10453,159725,8724,5000,6645,1042,11A1317,4,'1317,1317,'11A,Área Metropolitana do Porto,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1141317,118,GRANDE PORTO VII+VIII,ACeS Gaia e Espinho/Gaia,11,Norte
1702,Boticas,HM,313,109,166,164,203,295,135,394,273,370,165,248,473,325,461,5000,202,305,382,17,11B1702,4,'1702,1702,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181702,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1702,Boticas,H,133,63,74,85,96,146,65,187,144,191,83,116,229,174,220,2392,92,124,159,11,11B1702,4,'1702,1702,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181702,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1702,Boticas,M,180,46,92,79,107,149,70,207,129,179,82,132,244,151,241,2608,110,181,223,6,11B1702,4,'1702,1702,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181702,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1703,Chaves,HM,1920,950,1655,1435,1675,2333,1207,2833,2508,2966,1377,1860,3139,2610,3133,37590,1581,1890,2315,203,11B1703,4,'1703,1703,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181703,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1703,Chaves,H,708,489,859,721,852,1146,626,1347,1225,1345,705,896,1511,1230,1501,17838,761,757,1053,106,11B1703,4,'1703,1703,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181703,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1703,Chaves,M,1212,461,796,714,823,1187,581,1486,1283,1621,672,964,1628,1380,1632,19752,820,1133,1262,97,11B1703,4,'1703,1703,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181703,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1706,Montalegre,M,433,99,168,149,168,232,103,403,246,393,131,201,421,272,441,4791,159,347,407,18,11B1706,4,'1706,1706,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181706,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1706,Montalegre,HM,672,184,364,301,325,474,223,803,519,795,244,409,853,540,857,9261,325,604,735,34,11B1706,4,'1706,1706,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181706,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1706,Montalegre,H,239,85,196,152,157,242,120,400,273,402,113,208,432,268,416,4470,166,257,328,16,11B1706,4,'1706,1706,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181706,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1709,Ribeira de Pena,H,96,77,112,127,142,172,124,182,211,218,126,138,283,193,256,2900,122,136,168,17,11B1709,4,'1709,1709,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151709,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1709,Ribeira de Pena,M,212,70,131,111,117,167,76,208,185,240,110,146,278,196,230,2984,137,156,200,14,11B1709,4,'1709,1709,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151709,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1709,Ribeira de Pena,HM,308,147,243,238,259,339,200,390,396,458,236,284,561,389,486,5884,259,292,368,31,11B1709,4,'1709,1709,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151709,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1712,Valpaços,H,346,150,282,218,281,376,198,619,400,583,249,257,565,460,710,6888,256,418,491,29,11B1712,4,'1712,1712,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181712,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1712,Valpaços,M,682,138,279,237,280,391,193,735,418,585,211,297,656,480,741,7813,251,556,651,32,11B1712,4,'1712,1712,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181712,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1712,Valpaços,HM,1028,288,561,455,561,767,391,1354,818,1168,460,554,1221,940,1451,14701,507,974,1142,61,11B1712,4,'1712,1712,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181712,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1713,Vila Pouca de Aguiar,H,209,121,274,202,219,336,162,456,345,502,191,243,517,413,551,5614,230,241,378,24,11B1713,4,'1713,1713,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181713,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1713,Vila Pouca de Aguiar,M,397,118,277,236,243,357,160,510,343,510,204,248,581,399,540,6198,240,336,460,39,11B1713,4,'1713,1713,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181713,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1713,Vila Pouca de Aguiar,HM,606,239,551,438,462,693,322,966,688,1012,395,491,1098,812,1091,11812,470,577,838,63,11B1713,4,'1713,1713,'11B,Alto Tâmega,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1181713,101,TRÁS-OS-MONTES,ACeS Alto Tâmega e Barroso,11,Norte
1301,Amarante,H,524,701,1615,1307,1447,1737,1024,1325,1894,2000,1191,1412,1841,2002,1702,24740,1244,708,885,181,11C1301,4,'1301,1301,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151301,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1301,Amarante,M,961,724,1568,1392,1423,1962,1005,1457,2124,2246,1197,1534,2156,2143,1824,27376,1317,981,1213,149,11C1301,4,'1301,1301,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151301,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1301,Amarante,HM,1485,1425,3183,2699,2870,3699,2029,2782,4018,4246,2388,2946,3997,4145,3526,52116,2561,1689,2098,330,11C1301,4,'1301,1301,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151301,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1302,Baião,H,200,245,539,428,466,552,338,427,648,722,403,485,637,702,511,8341,427,273,293,45,11C1302,4,'1302,1302,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151302,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1302,Baião,M,406,219,508,417,486,596,293,481,740,777,359,533,711,747,606,9193,436,397,434,47,11C1302,4,'1302,1302,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151302,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1302,Baião,HM,606,464,1047,845,952,1148,631,908,1388,1499,762,1018,1348,1449,1117,17534,863,670,727,92,11C1302,4,'1302,1302,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151302,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
0106,Castelo de Paiva,HM,454,417,974,873,932,1044,579,805,1296,1227,746,853,1160,1359,956,15586,788,450,586,87,11C0106,4,'0106,106,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1150106,110,TÂMEGA II,ACeS Vale do Sousa Sul,11,Norte
0106,Castelo de Paiva,H,147,222,504,438,458,506,293,356,643,580,356,400,616,665,477,7544,413,182,239,49,11C0106,4,'0106,106,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1150106,110,TÂMEGA II,ACeS Vale do Sousa Sul,11,Norte
0106,Castelo de Paiva,M,307,195,470,435,474,538,286,449,653,647,390,453,544,694,479,8042,375,268,347,38,11C0106,4,'0106,106,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1150106,110,TÂMEGA II,ACeS Vale do Sousa Sul,11,Norte
0305,Celorico de Basto,H,230,232,546,437,472,553,340,388,680,679,437,499,671,659,549,8421,428,271,301,49,11C0305,4,'0305,305,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1150305,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
0305,Celorico de Basto,M,476,267,509,439,443,579,307,516,660,768,417,531,683,635,630,9222,452,423,433,54,11C0305,4,'0305,305,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1150305,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
0305,Celorico de Basto,HM,706,499,1055,876,915,1132,647,904,1340,1447,854,1030,1354,1294,1179,17643,880,694,734,103,11C0305,4,'0305,305,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1150305,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1804,Cinfães,H,240,286,471,439,513,559,341,491,653,695,394,457,651,702,611,8613,422,299,331,58,11C1804,4,'1804,1804,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151804,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1804,Cinfães,M,481,223,449,398,478,591,298,537,728,733,359,473,683,719,602,9117,401,390,518,56,11C1804,4,'1804,1804,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151804,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1804,Cinfães,HM,721,509,920,837,991,1150,639,1028,1381,1428,753,930,1334,1421,1213,17730,823,689,849,114,11C1804,4,'1804,1804,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151804,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1303,Felgueiras,H,416,956,1906,1749,1632,1929,1145,1109,2133,2157,1301,1719,1892,2151,1515,26964,1690,612,750,202,11C1303,4,'1303,1303,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151303,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1303,Felgueiras,M,760,885,1787,1785,1489,2044,1114,1318,2223,2407,1282,1881,2047,2443,1671,28884,1656,842,1058,192,11C1303,4,'1303,1303,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151303,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1303,Felgueiras,HM,1176,1841,3693,3534,3121,3973,2259,2427,4356,4564,2583,3600,3939,4594,3186,55848,3346,1454,1808,394,11C1303,4,'1303,1303,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151303,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1305,Lousada,H,282,870,1643,1511,1458,1766,1009,866,1926,1743,1326,1524,1507,1765,1116,22890,1427,388,568,195,11C1305,4,'1305,1305,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151305,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1305,Lousada,M,491,826,1593,1535,1387,1875,967,983,2110,1887,1238,1693,1651,1992,1310,24474,1485,569,712,170,11C1305,4,'1305,1305,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151305,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1305,Lousada,HM,773,1696,3236,3046,2845,3641,1976,1849,4036,3630,2564,3217,3158,3757,2426,47364,2912,957,1280,365,11C1305,4,'1305,1305,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151305,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1307,Marco de Canaveses,M,790,691,1650,1469,1432,1829,969,1159,2265,1987,1286,1599,1829,2160,1506,25770,1302,748,912,187,11C1307,4,'1307,1307,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151307,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1307,Marco de Canaveses,HM,1151,1443,3308,2917,2968,3515,1988,2178,4264,3956,2638,2995,3464,4096,2818,49541,2609,1268,1599,366,11C1307,4,'1307,1307,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151307,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1307,Marco de Canaveses,H,361,752,1658,1448,1536,1686,1019,1019,1999,1969,1352,1396,1635,1936,1312,23771,1307,520,687,179,11C1307,4,'1307,1307,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151307,109,TÂMEGA I,ACeS Baixo Tâmega,11,Norte
1309,Paços de Ferreira,HM,931,1799,3805,3521,3282,4223,2293,2252,4528,4327,2975,3730,3611,4580,2946,55595,3470,1231,1687,404,11C1309,4,'1309,1309,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151309,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1309,Paços de Ferreira,H,309,943,1935,1866,1668,2157,1208,1084,2252,2066,1536,1895,1692,2188,1394,27384,1746,522,729,194,11C1309,4,'1309,1309,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151309,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1309,Paços de Ferreira,M,622,856,1870,1655,1614,2066,1085,1168,2276,2261,1439,1835,1919,2392,1552,28211,1724,709,958,210,11C1309,4,'1309,1309,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151309,111,TÂMEGA III,ACeS Vale do Sousa Norte,11,Norte
1311,Penafiel,HM,1524,2275,4503,4161,4044,5182,2980,2995,5697,5566,3587,4434,4854,5518,4000,69629,3919,1693,2182,515,11C1311,4,'1311,1311,'11C,Tâmega e Sousa,'11,Norte,'1,Continente,PT,Portugal,TRUE,Total,1151311,110,TÂMEGA II,ACeS Vale do Sousa Sul,11,Norte
