Nível;Código;Designação;pair;municip
3;080901;Alferce;0809;1500809
3;080902;Marmelete;0809;1500809
3;080903;Monchique;0809;1500809
3;081003;Olhão;0810;1500810
3;081004;Pechão;0810;1500810
3;081005;Quelfes;0810;1500810
3;081006;União das freguesias de Moncarapacho e Fuseta;0810;1500810
3;081101;Alvor;0811;1500811
3;081102;Mexilhoeira Grande;0811;1500811
3;081103;Portimão;0811;1500811
3;081201;São Brás de Alportel;0812;1500812
3;081303;Armação de Pêra;0813;1500813
3;081305;São Bartolomeu de Messines;0813;1500813
3;081306;São Marcos da Serra;0813;1500813
3;081307;Silves;0813;1500813
3;081309;União das freguesias de Alcantarilha e Pêra;0813;1500813
3;081310;União das freguesias de Algoz e Tunes;0813;1500813
3;081401;Cachopo;0814;1500814
3;081404;Santa Catarina da Fonte do Bispo;0814;1500814
3;081408;Santa Luzia;0814;1500814
3;081410;União das freguesias de Conceição e Cabanas de Tavira;0814;1500814
3;081411;União das freguesias de Luz de Tavira e Santo Estêvão;0814;1500814
3;081412;União das freguesias de Tavira (Santa Maria e Santiago);0814;1500814
3;081501;Barão de São Miguel;0815;1500815
3;081502;Budens;0815;1500815
3;081504;Sagres;0815;1500815
3;081506;Vila do Bispo e Raposeira;0815;1500815
3;081601;Vila Nova de Cacela;0816;1500816
3;081602;Vila Real de Santo António;0816;1500816
3;081603;Monte Gordo;0816;1500816
3;090102;Carapito;0901;1650901
3;090103;Cortiçada;0901;1650901
3;090105;Dornelas;0901;1650901
3;090106;Eirado;0901;1650901
3;090107;Forninhos;0901;1650901
3;090109;Pena Verde;0901;1650901
3;090110;Pinheiro;0901;1650901
3;090114;União das freguesias de Aguiar da Beira e Coruche;0901;1650901
3;090115;União das freguesias de Sequeiros e Gradiz;0901;1650901
3;090116;União das freguesias de Souto de Aguiar da Beira e Valverde;0901;1650901
3;090203;Almeida;0902;1680902
3;090207;Castelo Bom;0902;1680902
3;090209;Freineda;0902;1680902
3;090210;Freixo;0902;1680902
3;090213;Malhada Sorda;0902;1680902
3;090219;Nave de Haver;0902;1680902
3;090224;São Pedro de Rio Seco;0902;1680902
3;090227;Vale da Mula;0902;1680902
3;090229;Vilar Formoso;0902;1680902
3;090230;União das freguesias de Amoreira, Parada e Cabreira;0902;1680902
3;090231;União das freguesias de Azinhal, Peva e Valverde;0902;1680902
3;090232;União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;0902;1680902
3;090233;União das freguesias de Junça e Naves;0902;1680902
3;090234;União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;0902;1680902
3;090235;União das freguesias de Malpartida e Vale de Coelha;0902;1680902
3;090236;União das freguesias de Miuzela e Porto de Ovelha;0902;1680902
3;090302;Baraçal;0903;1680903
3;090304;Carrapichana;0903;1680903
3;090306;Forno Telheiro;0903;1680903
3;090307;Lajeosa do Mondego;0903;1680903
3;090308;Linhares;0903;1680903
3;090309;Maçal do Chão;0903;1680903
3;090310;Mesquitela;0903;1680903
3;090311;Minhocal;0903;1680903
3;090312;Prados;0903;1680903
3;090314;Ratoeira;0903;1680903
3;090318;Vale de Azares;0903;1680903
3;090322;Casas do Soeiro;0903;1680903
3;090323;União das freguesias de Açores e Velosa;0903;1680903
3;090324;União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;0903;1680903
3;090325;União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;0903;1680903
3;090326;União das freguesias de Rapa e Cadafaz;0903;1680903
3;090403;Castelo Rodrigo;0904;1680904
3;090406;Escalhão;0904;1680904
3;090408;Figueira de Castelo Rodrigo;0904;1680904
3;090410;Mata de Lobos;0904;1680904
3;090415;Vermiosa;0904;1680904
3;090418;União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;0904;1680904
3;090419;União das freguesias de Almofala e Escarigo;0904;1680904
3;090420;União das freguesias de Cinco Vilas e Reigada;0904;1680904
3;090421;União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;0904;1680904
3;090422;União das freguesias do Colmeal e Vilar Torpim;0904;1680904
3;090501;Algodres;0905;1670905
3;090502;Casal Vasco;0905;1670905
3;090504;Figueiró da Granja;0905;1670905
3;090505;Fornos de Algodres;0905;1670905
3;090507;Infias;0905;1670905
3;090509;Maceira;0905;1670905
3;090510;Matança;0905;1670905
3;090511;Muxagata;0905;1670905
3;090512;Queiriz;0905;1670905
3;090517;União das freguesias de Cortiçô e Vila Chã;0905;1670905
3;090518;União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;0905;1670905
3;090519;União das freguesias de Sobral Pichorro e Fuinhas;0905;1670905
3;090602;Arcozelo;0906;1670906
3;090603;Cativelos;0906;1670906
3;090605;Folgosinho;0906;1670906
3;090612;Nespereira;0906;1670906
3;090613;Paços da Serra;0906;1670906
3;090614;Ribamondego;0906;1670906
3;090617;São Paio;0906;1670906
3;090619;Vila Cortês da Serra;0906;1670906
3;090620;Vila Franca da Serra;0906;1670906
3;090621;Vila Nova de Tazem;0906;1670906
3;090623;União das freguesias de Aldeias e Mangualde da Serra;0906;1670906
3;090624;União das freguesias de Figueiró da Serra e Freixo da Serra;0906;1670906
3;090625;Gouveia;0906;1670906
3;090626;União das freguesias de Melo e Nabais;0906;1670906
3;090627;União das freguesias de Moimenta da Serra e Vinhó;0906;1670906
3;090628;União das freguesias de Rio Torto e Lagarinhos;0906;1670906
3;090703;Aldeia do Bispo;0907;1680907
3;090704;Aldeia Viçosa;0907;1680907
3;090705;Alvendre;0907;1680907
3;090706;Arrifana;0907;1680907
3;090708;Avelãs da Ribeira;0907;1680907
3;090709;Benespera;0907;1680907
3;090711;Casal de Cinza;0907;1680907
3;090712;Castanheira;0907;1680907
3;090713;Cavadoude;0907;1680907
3;090714;Codesseiro;0907;1680907
3;090716;Faia;0907;1680907
3;090717;Famalicão;0907;1680907
3;090718;Fernão Joanes;0907;1680907
3;090721;Gonçalo Bocas;0907;1680907
3;090722;João Antão;0907;1680907
3;090723;Maçainhas;0907;1680907
3;090724;Marmeleiro;0907;1680907
3;090725;Meios;0907;1680907
3;090728;Panoias de Cima;0907;1680907
3;090729;Pega;0907;1680907
3;090730;Pêra do Moço;0907;1680907
3;090732;Porto da Carne;0907;1680907
3;090734;Ramela;0907;1680907
3;090738;Santana da Azinha;0907;1680907
3;090744;Sobral da Serra;0907;1680907
3;090746;Vale de Estrela;0907;1680907
3;090747;Valhelhas;0907;1680907
3;090748;Vela;0907;1680907
3;090749;Videmonte;0907;1680907
3;090750;Vila Cortês do Mondego;0907;1680907
3;090751;Vila Fernando;0907;1680907
3;090752;Vila Franca do Deão;0907;1680907
3;090753;Vila Garcia;0907;1680907
3;090757;Gonçalo;0907;1680907
3;090758;Guarda;0907;1680907
3;090759;Jarmelo São Miguel;0907;1680907
3;090760;Jarmelo São Pedro;0907;1680907
3;090761;União de freguesias de Avelãs de Ambom e Rocamondo;0907;1680907
3;090762;União de freguesias de Corujeira e Trinta;0907;1680907
3;090763;União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;0907;1680907
3;090764;União de freguesias de Pousade e Albardo;0907;1680907
3;090765;União de freguesias de Rochoso e Monte Margarida;0907;1680907
3;090766;Adão;0907;1680907
3;090801;Sameiro;0908;1680908
3;090802;Manteigas (Santa Maria);0908;1680908
3;090803;Manteigas (São Pedro);0908;1680908
3;090804;Vale de Amoreira;0908;1680908
3;090901;Aveloso;0909;1680909
3;090902;Barreira;0909;1680909
3;090905;Coriscada;0909;1680909
3;090907;Longroiva;0909;1680909
3;090908;Marialva;0909;1680909
3;090912;Poço do Canto;0909;1680909
3;090914;Rabaçal;0909;1680909
3;090915;Ranhados;0909;1680909
3;090917;Mêda, Outeiro de Gatos e Fonte Longa;0909;1680909
3;090918;Prova e Casteição;0909;1680909
3;090919;União das freguesias de Vale Flor, Carvalhal e Pai Penela;0909;1680909
3;091009;Ervedosa;0910;1680910
3;091010;Freixedas;0910;1680910
3;091012;Lamegal;0910;1680910
3;091013;Lameiras;0910;1680910
3;091014;Manigoto;0910;1680910
3;091015;Pala;0910;1680910
3;091017;Pinhel;0910;1680910
3;091018;Pínzio;0910;1680910
3;091024;Souro Pires;0910;1680910
3;091027;Vascoveiro;0910;1680910
3;091028;Agregação das freguesias Sul de Pinhel;0910;1680910
3;091032;Alto do Palurdo;0910;1680910
3;091029;Alverca da Beira/Bouça Cova;0910;1680910
3;091030;Terras de Massueime;0910;1680910
3;091035;União das freguesias de Atalaia e Safurdão;0910;1680910
3;091031;Valbom/Bogalhal;0910;1680910
3;091033;Vale do Côa;0910;1680910
3;091034;Vale do Massueime;0910;1680910
3;091101;Águas Belas;0911;1680911
3;091102;Aldeia do Bispo;0911;1680911
3;091103;Aldeia da Ponte;0911;1680911
3;091106;Aldeia Velha;0911;1680911
3;091107;Alfaiates;0911;1680911
3;091109;Baraçal;0911;1680911
3;091110;Bendada;0911;1680911
3;091111;Bismula;0911;1680911
3;091112;Casteleiro;0911;1680911
3;091113;Cerdeira;0911;1680911
3;091114;Fóios;0911;1680911
3;091118;Malcata;0911;1680911
3;091120;Nave;0911;1680911
3;091123;Quadrazais;0911;1680911
3;091124;Quintas de São Bartolomeu;0911;1680911
3;091125;Rapoula do Côa;0911;1680911
3;091126;Rebolosa;0911;1680911
3;091127;Rendo;0911;1680911
3;091133;Sortelha;0911;1680911
3;091134;Souto;0911;1680911
3;091136;Vale de Espinho;0911;1680911
3;091138;Vila Boa;0911;1680911
3;091139;Vila do Touro;0911;1680911
3;091141;União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;0911;1680911
3;091142;União das freguesias de Lajeosa e Forcalhos;0911;1680911
3;091143;União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;0911;1680911
3;091144;União das freguesias de Ruvina, Ruivós e Vale das Éguas;0911;1680911
3;091145;União das freguesias do Sabugal e Aldeia de Santo António;0911;1680911
3;091146;União das freguesias de Santo Estêvão e Moita;0911;1680911
3;091147;União das freguesias de Seixo do Côa e Vale Longo;0911;1680911
3;091201;Alvoco da Serra;0912;1670912
3;091205;Girabolhos;0912;1670912
3;091207;Loriga;0912;1670912
3;091208;Paranhos;0912;1670912
3;091209;Pinhanços;0912;1670912
3;091210;Sabugueiro;0912;1670912
3;091212;Sandomil;0912;1670912
3;091213;Santa Comba;0912;1670912
3;091216;Santiago;0912;1670912
3;091219;Sazes da Beira;0912;1670912
3;091221;Teixeira;0912;1670912
3;091224;Travancinha;0912;1670912
3;091225;Valezim;0912;1670912
3;091228;Vila Cova à Coelheira;0912;1670912
3;091230;União das freguesias de Carragozela e Várzea de Meruge;0912;1670912
3;091231;União das freguesias de Sameice e Santa Eulália;0912;1670912
3;091232;União das freguesias de Santa Marinha e São Martinho;0912;1670912
3;091233;União das freguesias de Seia, São Romão e Lapa dos Dinheiros;0912;1670912
3;091234;União das freguesias de Torrozelo e Folhadosa;0912;1670912
3;091235;União das freguesias de Tourais e Lajes;0912;1670912
3;091236;União das freguesias de Vide e Cabeça;0912;1670912
3;091301;Aldeia Nova;0913;1680913
3;091303;Castanheira;0913;1680913
3;091304;Cogula;0913;1680913
3;091305;Cótimos;0913;1680913
3;091307;Fiães;0913;1680913
3;091309;Granja;0913;1680913
3;091310;Guilheiro;0913;1680913
3;091311;Moimentinha;0913;1680913
3;091312;Moreira de Rei;0913;1680913
3;091313;Palhais;0913;1680913
3;091314;Póvoa do Concelho;0913;1680913
3;091315;Reboleiro;0913;1680913
3;091316;Rio de Mel;0913;1680913
3;091321;Tamanhos;0913;1680913
3;091325;Valdujo;0913;1680913
3;091330;União das freguesias de Freches e Torres;0913;1680913
3;091331;União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;0913;1680913
3;091332;União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;0913;1680913
3;091333;União das freguesias de Vale do Seixo e Vila Garcia;0913;1680913
3;091334;União das freguesias de Vila Franca das Naves e Feital;0913;1680913
3;091335;União das freguesias de Vilares e Carnicães;0913;1680913
3;091401;Almendra;0914;1170914
3;091402;Castelo Melhor;0914;1170914
3;091403;Cedovim;0914;1170914
3;091404;Chãs;0914;1170914
3;091405;Custóias;0914;1170914
3;091407;Horta;0914;1170914
3;091410;Muxagata;0914;1170914
3;091411;Numão;0914;1170914
3;091412;Santa Comba;0914;1170914
3;091414;Sebadelhe;0914;1170914
3;091415;Seixas;0914;1170914
3;091416;Touça;0914;1170914
3;091418;Freixo de Numão;0914;1170914
3;091419;Vila Nova de Foz Côa;0914;1170914
3;100102;Alfeizerão;1001;16B1001
3;100104;Bárrio;1001;16B1001
3;100105;Benedita;1001;16B1001
3;100106;Cela;1001;16B1001
3;100108;Évora de Alcobaça;1001;16B1001
3;100109;Maiorga;1001;16B1001
3;100112;São Martinho do Porto;1001;16B1001
3;100114;Turquel;1001;16B1001
3;100116;Vimeiro;1001;16B1001
3;100120;Aljubarrota;1001;16B1001
3;100121;União das freguesias de Alcobaça e Vestiaria;1001;16B1001
3;100122;União das freguesias de Coz, Alpedriz e Montes;1001;16B1001
3;100123;União das freguesias de Pataias e Martingança;1001;16B1001
3;100201;Almoster;1002;1641002
3;100204;Maçãs de Dona Maria;1002;1641002
3;100205;Pelmá;1002;1641002
3;100208;Alvaiázere;1002;1641002
3;100209;Pussos São Pedro;1002;1641002
3;100301;Alvorge;1003;1641003
3;100303;Avelar;1003;1641003
3;100304;Chão de Couce;1003;1641003
3;100306;Pousaflores;1003;1641003
3;100307;Santiago da Guarda;1003;1641003
3;100309;Ansião;1003;1641003
3;100401;Batalha;1004;1631004
3;100402;Reguengo do Fetal;1004;1631004
3;100403;São Mamede;1004;1631004
3;100404;Golpilheira;1004;1631004
3;100502;Carvalhal;1005;16B1005
3;100503;Roliça;1005;16B1005
3;100505;Pó;1005;16B1005
3;100506;União das freguesias do Bombarral e Vale Covo;1005;16B1005
3;100601;A dos Francos;1006;16B1006
3;100602;Alvorninha;1006;16B1006
3;100604;Carvalhal Benfeito;1006;16B1006
3;100606;Foz do Arelho;1006;16B1006
3;100607;Landal;1006;16B1006
3;100608;Nadadouro;1006;16B1006
3;100609;Salir de Matos;1006;16B1006
3;100611;Santa Catarina;1006;16B1006
3;100615;Vidais;1006;16B1006
3;100617;União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório;1006;16B1006
3;100618;União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;1006;16B1006
3;100619;União das freguesias de Tornada e Salir do Porto;1006;16B1006
3;100703;União das freguesias de Castanheira de Pêra e Coentral;1007;1641007
3;100801;Aguda;1008;1641008
3;100802;Arega;1008;1641008
3;100803;Campelo;1008;1641008
3;100806;União das freguesias de Figueiró dos Vinhos e Bairradas;1008;1641008
3;100901;Amor;1009;1631009
3;100902;Arrabal;1009;1631009
3;100907;Caranguejeira;1009;1631009
3;100909;Coimbrão;1009;1631009
3;100913;Maceira;1009;1631009
3;100915;Milagres;1009;1631009
3;100921;Regueira de Pontes;1009;1631009
3;100925;Bajouca;1009;1631009
3;100926;Bidoeira de Cima;1009;1631009
3;100932;União das freguesias de Colmeias e Memória;1009;1631009
3;100933;União das freguesias de Leiria, Pousos, Barreira e Cortes;1009;1631009
3;100934;União das freguesias de Marrazes e Barosa;1009;1631009
3;100935;União das freguesias de Monte Real e Carvide;1009;1631009
3;100936;União das freguesias de Monte Redondo e Carreira;1009;1631009
3;100937;União das freguesias de Parceiros e Azoia;1009;1631009
3;100938;União das freguesias de Santa Catarina da Serra e Chainça;1009;1631009
3;100939;União das freguesias de Santa Eufémia e Boa Vista;1009;1631009
3;100940;União das freguesias de Souto da Carpalhosa e Ortigosa;1009;1631009
3;101001;Marinha Grande;1010;1631010
3;101002;Vieira de Leiria;1010;1631010
3;101003;Moita;1010;1631010
3;101101;Famalicão;1011;16B1011
3;101102;Nazaré;1011;16B1011
3;101103;Valado dos Frades;1011;16B1011
3;101201;A dos Negros;1012;16B1012
3;101202;Amoreira;1012;16B1012
3;101203;Olho Marinho;1012;16B1012
3;101207;Vau;1012;16B1012
3;101208;Gaeiras;1012;16B1012
3;101209;Usseira;1012;16B1012
3;101210;Santa Maria, São Pedro e Sobral da Lagoa;1012;16B1012
3;101301;Graça;1013;1641013
3;101302;Pedrógão Grande;1013;1641013
3;101303;Vila Facaia;1013;1641013
3;101402;Atouguia da Baleia;1014;16B1014
3;101405;Serra d'El-Rei;1014;16B1014
3;101406;Ferrel;1014;16B1014
3;101407;Peniche;1014;16B1014
3;101501;Abiul;1015;1631015
3;101503;Almagreira;1015;1631015
3;101504;Carnide;1015;1631015
3;101505;Carriço;1015;1631015
3;101506;Louriçal;1015;1631015
3;101508;Pelariga;1015;1631015
3;101509;Pombal;1015;1631015
3;101510;Redinha;1015;1631015
3;101513;Vermoil;1015;1631015
3;101514;Vila Cã;1015;1631015
3;101515;Meirinhas;1015;1631015
3;101518;União das freguesias de Guia, Ilha e Mata Mourisca;1015;1631015
3;101519;União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;1015;1631015
3;101602;Alqueidão da Serra;1016;1631016
3;101605;Calvaria de Cima;1016;1631016
3;101606;Juncal;1016;1631016
3;101608;Mira de Aire;1016;1631016
3;101609;Pedreiras;1016;1631016
3;101610;São Bento;1016;1631016
3;101613;Serro Ventoso;1016;1631016
3;101614;Porto de Mós - São João Baptista e São Pedro;1016;1631016
3;101615;União das freguesias de Alvados e Alcaria;1016;1631016
3;101616;União das freguesias de Arrimal e Mendiga;1016;1631016
3;110106;Carnota;1101;16B1101
3;110107;Meca;1101;16B1101
3;110108;Olhalvo;1101;16B1101
3;110109;Ota;1101;16B1101
3;110113;Ventosa;1101;16B1101
3;110114;Vila Verde dos Francos;1101;16B1101
3;110117;União das freguesias de Abrigada e Cabanas de Torres;1101;16B1101
3;110118;União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha;1101;16B1101
3;110119;União das freguesias de Alenquer (Santo Estêvão e Triana);1101;16B1101
3;110120;União das freguesias de Carregado e Cadafais;1101;16B1101
3;110121;União das freguesias de Ribafria e Pereiro de Palhacana;1101;16B1101
3;110201;Arranhó;1102;16B1102
3;110202;Arruda dos Vinhos;1102;16B1102
3;110203;Cardosas;1102;16B1102
3;110204;São Tiago dos Velhos;1102;16B1102
3;110301;Alcoentre;1103;1851103
3;110302;Aveiras de Baixo;1103;1851103
3;110303;Aveiras de Cima;1103;1851103
3;110304;Azambuja;1103;1851103
3;110306;Vale do Paraíso;1103;1851103
3;110307;Vila Nova da Rainha;1103;1851103
3;110310;União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;1103;1851103
3;110401;Alguber;1104;16B1104
3;110407;Peral;1104;16B1104
3;110409;Vermelha;1104;16B1104
3;110410;Vilar;1104;16B1104
3;110411;União das freguesias do Cadaval e Pêro Moniz;1104;16B1104
3;110412;União das freguesias de Lamas e Cercal;1104;16B1104
3;110413;União das freguesias de Painho e Figueiros;1104;16B1104
3;110501;Alcabideche;1105;1711105
3;110506;São Domingos de Rana;1105;1711105
3;110507;União das freguesias de Carcavelos e Parede;1105;1711105
3;110508;União das freguesias de Cascais e Estoril;1105;1711105
3;110601;Ajuda;1106;1711106
3;110602;Alcântara;1106;1711106
3;110607;Beato;1106;1711106
3;110608;Benfica;1106;1711106
3;110610;Campolide;1106;1711106
3;110611;Carnide;1106;1711106
3;110618;Lumiar;1106;1711106
3;110621;Marvila;1106;1711106
3;110633;Olivais;1106;1711106
3;110639;São Domingos de Benfica;1106;1711106
3;110654;Alvalade;1106;1711106
3;110655;Areeiro;1106;1711106
3;110656;Arroios;1106;1711106
3;110657;Avenidas Novas;1106;1711106
3;110658;Belém;1106;1711106
3;110659;Campo de Ourique;1106;1711106
3;110660;Estrela;1106;1711106
3;110661;Misericórdia;1106;1711106
3;110662;Parque das Nações;1106;1711106
3;110663;Penha de França;1106;1711106
3;110664;Santa Clara;1106;1711106
3;110665;Santa Maria Maior;1106;1711106
3;110666;Santo António;1106;1711106
3;110667;São Vicente;1106;1711106
3;110702;Bucelas;1107;1711107
3;110705;Fanhões;1107;1711107
3;110707;Loures;1107;1711107
3;110708;Lousa;1107;1711107
3;110726;União das freguesias de Moscavide e Portela;1107;1711107
3;110727;União das freguesias de Sacavém e Prior Velho;1107;1711107
3;110728;União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;1107;1711107
3;110729;União das freguesias de Santo Antão e São Julião do Tojal;1107;1711107
3;110730;União das freguesias de Santo António dos Cavaleiros e Frielas;1107;1711107
3;110731;União das freguesias de Camarate, Unhos e Apelação;1107;1711107
3;110803;Moita dos Ferreiros;1108;16B1108
3;110805;Reguengo Grande;1108;16B1108
3;110806;Santa Bárbara;1108;16B1108
3;110808;Vimeiro;1108;16B1108
3;110810;Ribamar;1108;16B1108
3;110812;União das freguesias de Lourinhã e Atalaia;1108;16B1108
3;110813;União das freguesias de Miragaia e Marteleira;1108;16B1108
3;110814;União das freguesias de São Bartolomeu dos Galegos e Moledo;1108;16B1108
3;110902;Carvoeira;1109;1711109
3;110904;Encarnação;1109;1711109
3;110906;Ericeira;1109;1711109
3;110909;Mafra;1109;1711109
3;110911;Milharado;1109;1711109
3;110913;Santo Isidoro;1109;1711109
3;110918;União das freguesias de Azueira e Sobral da Abelheira;1109;1711109
3;110919;União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;1109;1711109
3;110920;União das freguesias de Igreja Nova e Cheleiros;1109;1711109
3;110921;União das freguesias de Malveira e São Miguel de Alcainça;1109;1711109
3;110922;União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;1109;1711109
3;111002;Barcarena;1110;1711110
3;111009;Porto Salvo;1110;1711110
3;111012;União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;1110;1711110
3;111013;União das freguesias de Carnaxide e Queijas;1110;1711110
3;111014;União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;1110;1711110
3;111102;Algueirão-Mem Martins;1111;1711111
3;111105;Colares;1111;1711111
3;111108;Rio de Mouro;1111;1711111
3;111115;Casal de Cambra;1111;1711111
3;111122;União das freguesias de Agualva e Mira-Sintra;1111;1711111
3;111123;União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;1111;1711111
3;111124;União das freguesias do Cacém e São Marcos;1111;1711111
3;111125;União das freguesias de Massamá e Monte Abraão;1111;1711111
3;111126;União das freguesias de Queluz e Belas;1111;1711111
3;111127;União das freguesias de São João das Lampas e Terrugem;1111;1711111
3;111128;União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);1111;1711111
3;111201;Santo Quintino;1112;16B1112
3;111202;Sapataria;1112;16B1112
3;111203;Sobral de Monte Agraço;1112;16B1112
3;111306;Freiria;1113;16B1113
3;111310;Ponte do Rol;1113;16B1113
3;111311;Ramalhal;1113;16B1113
3;111314;São Pedro da Cadeira;1113;16B1113
3;111316;Silveira;1113;16B1113
3;111317;Turcifal;1113;16B1113
3;111318;Ventosa;1113;16B1113
3;111321;União das freguesias de A dos Cunhados e Maceira;1113;16B1113
3;111322;União das freguesias de Campelos e Outeiro da Cabeça;1113;16B1113
3;111323;União das freguesias de Carvoeira e Carmões;1113;16B1113
3;111324;União das freguesias de Dois Portos e Runa;1113;16B1113
3;111325;União das freguesias de Maxial e Monte Redondo;1113;16B1113
3;111326;Santa Maria, São Pedro e Matacães;1113;16B1113
3;111408;Vialonga;1114;1711114
3;111409;Vila Franca de Xira;1114;1711114
3;111412;União das freguesias de Alhandra, São João dos Montes e Calhandriz;1114;1711114
3;111413;União das freguesias de Alverca do Ribatejo e Sobralinho;1114;1711114
3;111414;União das freguesias de Castanheira do Ribatejo e Cachoeiras;1114;1711114
3;111415;União das freguesias de Póvoa de Santa Iria e Forte da Casa;1114;1711114
3;111512;Alfragide;1115;1711115
3;111513;Águas Livres;1115;1711115
3;111514;Encosta do Sol;1115;1711115
3;111515;Falagueira-Venda Nova;1115;1711115
3;111516;Mina de Água;1115;1711115
3;111517;Venteira;1115;1711115
3;111603;Odivelas;1116;1711116
